hhid,s1q2,hhsize,hhmod,mod_opt,item_name,g_recall,s12q9,s12q10,s12q11,nfcons_value,nfcons_value_capita,weight,popweight
"3885","Village 2",10,3,"core","CUPS /GLASSES","1 year","Yes",2.88264,"No",2.882636,.2882636,5.557168,55.57169
"3885","Village 2",10,3,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","Yes",4.66667,"No",4.666667,.4666666,5.557168,55.57169
"3885","Village 2",10,3,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",7.68703,"No",7.687028,.7687028,5.557168,55.57169
"3885","Village 2",10,3,"core","BARBER SERVICES","1 month","Yes",11.6667,"No",11.66667,1.166667,5.557168,55.57169
"3885","Village 2",10,3,"core","MOBILE HANDSET-BASIC/SMARTPHONES","1 year","Yes",28.8264,"No",28.82635,2.882636,5.557168,55.57169
"3885","Village 2",10,3,"option 3","COD/HALIBUT LIVER OIL","1 month","No",,"Yes",,,5.557168,55.57169
"3885","Village 2",10,3,"core","MATTRESSES","1 year","Yes",28.8264,"No",28.82635,2.882636,5.557168,55.57169
"3896","Village 2",4,1,"core","LAUNDRY SOAP/BAR SOAP","1 month","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","HAIR DRESSING","1 month","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","BROOM/MOP/DUSTER","1 month","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","HAIR OIL/CREAM","1 month","Yes",11.6667,"No",11.66667,2.916667,5.557168,22.22867
"3896","Village 2",4,1,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1," option 1","BOY'S SANDALS (AKALAS)","3 months","Yes",15.5556,"No",15.55556,3.888889,5.557168,22.22867
"3896","Village 2",4,1,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","MATCH BOX","1 month","Yes",4.66667,"No",4.666667,1.166667,5.557168,22.22867
"3896","Village 2",4,1,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","MOBILE HANDSET-BASIC/SMARTPHONES","1 year","Yes",153.741,"No",153.7406,38.43514,5.557168,22.22867
"3896","Village 2",4,1,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","WOMEN'S DRESS","3 months","Yes",50.5556,"No",50.55556,12.63889,5.557168,22.22867
"3896","Village 2",4,1,"core","MATERIAL FOR WOMEN'S CLOTHING","3 months","Yes",23.3333,"No",23.33333,5.833333,5.557168,22.22867
"3896","Village 2",4,1,"core","BABY OIL","1 month","Yes",58.3333,"No",58.33333,14.58333,5.557168,22.22867
"3896","Village 2",4,1,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","DETERGENTS","1 month","Yes",35,"No",35,8.75,5.557168,22.22867
"3896","Village 2",4,1,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,22.22867
"3896","Village 2",4,1,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",3.11111,"No",3.111111,.7777778,5.557168,22.22867
"3896","Village 2",4,1," option 1","FRYING PANS","1 year","No",,"Yes",,,5.557168,22.22867
"3896","Village 2",4,1,"core","MATTRESSES","1 year","No",,"Yes",0,0,5.557168,22.22867
"3903","Village 2",6,1,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",23.3333,"Yes",23.33333,3.888889,5.557168,33.34301
"3903","Village 2",6,1,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","BARBER SERVICES","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","CONTRACEPTIVES","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1," option 1","DRIVING LICENSE (RENEWAL)","1 month","No",,"Yes",,,5.557168,33.34301
"3903","Village 2",6,1," option 1","MEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",15.5556,"Yes",15.55556,2.592592,5.557168,33.34301
"3903","Village 2",6,1,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","BROOM/MOP/DUSTER","1 month","Yes",7,"Yes",7,1.166667,5.557168,33.34301
"3903","Village 2",6,1,"core","HOUSE SERVANTS-FULL/PART TIME","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1," option 1","GIRLS UNDERWEAR","3 months","Yes",11.6667,"Yes",11.66667,1.944445,5.557168,33.34301
"3903","Village 2",6,1,"core","WATER- VENDORS","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","HAIR DRESSING","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,.7777777,5.557168,33.34301
"3903","Village 2",6,1,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1," option 1","BOY'S UNDERWEAR","3 months","Yes",4.66667,"Yes",4.666667,.7777777,5.557168,33.34301
"3903","Village 2",6,1,"core","DEWORMERS","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1," option 1","FRYING PANS","1 year","No",,"Yes",,,5.557168,33.34301
"3903","Village 2",6,1,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","GARDENER- FULL/PART TIME","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1," option 1","VITAMINS","1 month","No",,"Yes",,,5.557168,33.34301
"3903","Village 2",6,1,"core","BABY OIL","1 month","Yes",23.3333,"Yes",23.33333,3.888889,5.557168,33.34301
"3903","Village 2",6,1," option 1","BOY'S SANDALS (AKALAS)","3 months","No",,"Yes",,,5.557168,33.34301
"3903","Village 2",6,1,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","GIRL'S SHOES - LEATHER","3 months","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,33.34301
"3903","Village 2",6,1,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,33.34301
"3922","Village 2",1,2,"option 2","MEN'S VESTS","3 months","Yes",19.4444,"No",19.44444,19.44444,5.557168,5.557168
"3922","Village 2",1,2,"core","MEN'S SHIRT","3 months","Yes",38.8889,"No",38.88889,38.88889,5.557168,5.557168
"3922","Village 2",1,2,"core","MEN'S T-SHIRTS","3 months","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"3922","Village 2",1,2,"core","CUPS /GLASSES","1 year","Yes",3.84351,"Yes",3.843514,3.843514,5.557168,5.557168
"3922","Village 2",1,2,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","Yes",1.92176,"Yes",1.921757,1.921757,5.557168,5.557168
"3922","Village 2",1,2,"option 2","TABLE CLOTH/MATS","1 year","Yes",12.4914,"Yes",12.49142,12.49142,5.557168,5.557168
"3922","Village 2",1,2,"core","BUCKETS/BASINS","1 year","Yes",2.88264,"Yes",2.882636,2.882636,5.557168,5.557168
"3922","Village 2",1,2,"core","MATTRESSES","1 year","Yes",96.0879,"No",96.08785,96.08785,5.557168,5.557168
"3922","Village 2",1,2,"core","WATER- VENDORS","1 month","No",,"Yes",0,0,5.557168,5.557168
"3922","Village 2",1,2,"core","WATER- WATER SERVICE PROVIDER","1 month","No",,"Yes",0,0,5.557168,5.557168
"3922","Village 2",1,2,"core","MATCH BOX","1 month","Yes",2.33333,"No",2.333333,2.333333,5.557168,5.557168
"3922","Village 2",1,2,"core","HAIR OIL/CREAM","1 month","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"3922","Village 2",1,2,"core","CARPETS AND MATS","1 year","Yes",24.022,"Yes",24.02196,24.02196,5.557168,5.557168
"3922","Village 2",1,2,"core","MOSQUITO NET","1 year","Yes",3.84351,"Yes",3.843514,3.843514,5.557168,5.557168
"3922","Village 2",1,2,"core","COOKING SUFURIAS/COOKING POTS","1 year","Yes",7.68703,"Yes",7.687028,7.687028,5.557168,5.557168
"3922","Village 2",1,2,"core","MEN'S TROUSERS","3 months","Yes",77.7778,"No",77.77778,77.77778,5.557168,5.557168
"3922","Village 2",1,2,"option 2","SANDALS (AKALAS)","3 months","Yes",31.1111,"No",31.11111,31.11111,5.557168,5.557168
"3922","Village 2",1,2,"core","PLATES/BOWLS","1 year","Yes",4.80439,"Yes",4.804393,4.804393,5.557168,5.557168
"3922","Village 2",1,2,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",5.76527,"No",5.765271,5.765271,5.557168,5.557168
"3922","Village 2",1,2,"core","BLANKETS","1 year","Yes",9.60879,"Yes",9.608786,9.608786,5.557168,5.557168
"3922","Village 2",1,2,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"3922","Village 2",1,2,"core","COMB/ TOOTH BRUSH","1 month","Yes",11.6667,"No",11.66667,11.66667,5.557168,5.557168
"3922","Village 2",1,2,"core","BODY LOTION","1 month","Yes",35,"No",35,35,5.557168,5.557168
"3924","Village 3",8,1," option 1","FRYING PANS","1 year","No",,"Yes",,,5.557168,44.45735
"3924","Village 3",8,1,"core","PETROLEUM JELLY","1 month","Yes",11.6667,"No",11.66667,1.458333,5.557168,44.45735
"3924","Village 3",8,1,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,44.45735
"3924","Village 3",8,1,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,44.45735
"3924","Village 3",8,1,"core","BABY OIL","1 month","Yes",23.3333,"No",23.33333,2.916667,5.557168,44.45735
"3924","Village 3",8,1,"core","INFANT'S CLOTHING","3 months","Yes",27.2222,"No",27.22222,3.402778,5.557168,44.45735
"3924","Village 3",8,1,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,44.45735
"3924","Village 3",8,1,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,44.45735
"3924","Village 3",8,1,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,44.45735
"3924","Village 3",8,1," option 1","DRIVING LICENSE (RENEWAL)","1 month","No",,"Yes",,,5.557168,44.45735
"3924","Village 3",8,1," option 1","MEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",31.1111,"No",31.11111,3.888889,5.557168,44.45735
"3924","Village 3",8,1," option 1","VITAMINS","1 month","No",,"Yes",,,5.557168,44.45735
"3924","Village 3",8,1,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,44.45735
"3924","Village 3",8,1,"core","WATER- WATER SERVICE PROVIDER","1 month","No",,"Yes",0,0,5.557168,44.45735
"3924","Village 3",8,1," option 1","WOMEN'S T-SHIRTS","3 months","Yes",7.77778,"No",7.777778,.9722222,5.557168,44.45735
"3924","Village 3",8,1,"core","KANGA /KIKOI","3 months","Yes",38.8889,"No",38.88889,4.861111,5.557168,44.45735
"3924","Village 3",8,1,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","Yes",46.6667,"No",46.66667,5.833333,5.557168,44.45735
"3924","Village 3",8,1,"core","BODY LOTION","1 month","Yes",23.3333,"No",23.33333,2.916667,5.557168,44.45735
"3924","Village 3",8,1,"core","COMB/ TOOTH BRUSH","1 month","No",,"Yes",0,0,5.557168,44.45735
"3924","Village 3",8,1,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",58.3333,"No",58.33333,7.291667,5.557168,44.45735
"3924","Village 3",8,1,"core","GIRL'S DRESS","3 months","No",,"Yes",0,0,5.557168,44.45735
"3933","Village 3",5,2,"core","PETROLEUM JELLY","1 month","Yes",58.3333,"No",58.33333,11.66667,5.557168,27.78584
"3933","Village 3",5,2,"option 2","MANUAL SHAVERS AND RAZORS","1 month","Yes",4.66667,"No",4.666667,.9333333,5.557168,27.78584
"3933","Village 3",5,2,"option 2","BABY POWDER","1 month","Yes",23.3333,"No",23.33333,4.666667,5.557168,27.78584
"3933","Village 3",5,2,"core","MATCH BOX","1 month","No",,"Yes",0,0,5.557168,27.78584
"3933","Village 3",5,2,"core","MATERIAL FOR WOMEN'S CLOTHING","3 months","Yes",46.6667,"No",46.66667,9.333334,5.557168,27.78584
"3933","Village 3",5,2,"core","HAIR DRESSING","1 month","Yes",116.667,"No",116.6667,23.33333,5.557168,27.78584
"3933","Village 3",5,2,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",116.667,"No",116.6667,23.33333,5.557168,27.78584
"3933","Village 3",5,2,"core","BABY OIL","1 month","Yes",70,"No",70,14,5.557168,27.78584
"3933","Village 3",5,2,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","No",,"Yes",0,0,5.557168,27.78584
"3933","Village 3",5,2,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,27.78584
"3933","Village 3",5,2,"core","DETERGENTS","1 month","Yes",70,"No",70,14,5.557168,27.78584
"3933","Village 3",5,2,"core","BODY LOTION","1 month","Yes",58.3333,"No",58.33333,11.66667,5.557168,27.78584
"3933","Village 3",5,2,"core","TOILET SOAP","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"3933","Village 3",5,2,"core","NAPKINS/DIAPERS/PULLUPS FOR INFANTS","1 month","Yes",81.6667,"No",81.66666,16.33333,5.557168,27.78584
"3933","Village 3",5,2,"core","HANDKERCHIEFS/ HAND SERVIETTES","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"3933","Village 3",5,2,"core","CUPS /GLASSES","1 year","Yes",9.60879,"No",9.608786,1.921757,5.557168,27.78584
"3933","Village 3",5,2,"core","CONTRACEPTIVES","1 month","No",,"Yes",0,0,5.557168,27.78584
"3933","Village 3",5,2,"core","COMB/ TOOTH BRUSH","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"3933","Village 3",5,2,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",31.1111,"No",31.11111,6.222222,5.557168,27.78584
"3933","Village 3",5,2,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",19.2176,"No",19.21757,3.843514,5.557168,27.78584
"3933","Village 3",5,2,"core","PLATES/BOWLS","1 year","Yes",11.5305,"No",11.53054,2.306108,5.557168,27.78584
"3933","Village 3",5,2,"core","BROOM/MOP/DUSTER","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"3933","Village 3",5,2,"option 2","NAIL CUTTER/FILES","1 month","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"3933","Village 3",5,2,"core","HAIR OIL/CREAM","1 month","Yes",35,"No",35,7,5.557168,27.78584
"3933","Village 3",5,2,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",7.77778,"No",7.777778,1.555556,5.557168,27.78584
"3933","Village 3",5,2,"core","BUCKETS/BASINS","1 year","Yes",3.84351,"No",3.843514,.7687028,5.557168,27.78584
"3933","Village 3",5,2,"core","PERFUME","1 month","Yes",140,"No",140,28,5.557168,27.78584
"3933","Village 3",5,2,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,27.78584
"3933","Village 3",5,2,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,27.78584
"3933","Village 3",5,2,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,27.78584
"3933","Village 3",5,2,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",38.8889,"No",38.88889,7.777778,5.557168,27.78584
"3937","Village 3",1,3,"option 3","PURSES/WALLETS","1 month","Yes",70,"No",70,70,5.557168,5.557168
"3937","Village 3",1,3,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,5.557168
"3937","Village 3",1,3,"core","MATERIAL FOR WOMEN'S CLOTHING","3 months","Yes",77.7778,"No",77.77778,77.77778,5.557168,5.557168
"3937","Village 3",1,3,"core","MEN'S T-SHIRTS","3 months","Yes",38.8889,"No",38.88889,38.88889,5.557168,5.557168
"3937","Village 3",1,3,"option 3","SOCKS","3 months","Yes",7.77778,"No",7.777778,7.777778,5.557168,5.557168
"3937","Village 3",1,3,"core","CUPS /GLASSES","1 year","Yes",3.84351,"No",3.843514,3.843514,5.557168,5.557168
"3937","Village 3",1,3,"core","TORCHES","1 year","Yes",1.92176,"No",1.921757,1.921757,5.557168,5.557168
"3937","Village 3",1,3,"core","MEN'S SHIRT","3 months","Yes",46.6667,"No",46.66667,46.66667,5.557168,5.557168
"3937","Village 3",1,3,"option 3","SUNGLASSES","1 month","Yes",46.6667,"No",46.66667,46.66667,5.557168,5.557168
"3937","Village 3",1,3,"core","BOY'S SHOES - LEATHER","3 months","No",,"Yes",0,0,5.557168,5.557168
"3937","Village 3",1,3,"core","BODA BODA FARES (MOTOR CYCLE)","7 days","Yes",300,"No",300,300,5.557168,5.557168
"3937","Village 3",1,3,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",62.2222,"No",62.22222,62.22222,5.557168,5.557168
"3937","Village 3",1,3,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",9.60879,"No",9.608786,9.608786,5.557168,5.557168
"3937","Village 3",1,3,"core","MEN'S SHOES - LEATHER","3 months","Yes",93.3333,"No",93.33334,93.33334,5.557168,5.557168
"3937","Village 3",1,3,"core","BODY LOTION","1 month","Yes",46.6667,"No",46.66667,46.66667,5.557168,5.557168
"3937","Village 3",1,3,"option 3","CALCULATORS","1 year","Yes",3.84351,"No",3.843514,3.843514,5.557168,5.557168
"3937","Village 3",1,3,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,5.557168
"3937","Village 3",1,3,"core","COMB/ TOOTH BRUSH","1 month","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"3937","Village 3",1,3,"core","REPAIR OF RADIO, TV, COMPUTER","1 month","Yes",350,"No",350,350,5.557168,5.557168
"3937","Village 3",1,3,"option 3","VEST","3 months","Yes",7.77778,"No",7.777778,7.777778,5.557168,5.557168
"3937","Village 3",1,3,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,5.557168
"3937","Village 3",1,3,"core","WATER- WATER SERVICE PROVIDER","1 month","No",,"Yes",0,0,5.557168,5.557168
"3937","Village 3",1,3,"option 3","MEN'S TRADITIONAL DRESS","3 months","Yes",101.111,"No",101.1111,101.1111,5.557168,5.557168
"3937","Village 3",1,3,"core","BUCKETS/BASINS","1 year","Yes",5.76527,"No",5.765271,5.765271,5.557168,5.557168
"3937","Village 3",1,3,"option 3","MEN'S SPORTS SHOES","3 months","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"3937","Village 3",1,3,"core","PERFUME","1 month","Yes",70,"No",70,70,5.557168,5.557168
"3937","Village 3",1,3,"option 3","BOY'S SHOES - CANVAS/RUBBER","3 months","Yes",62.2222,"No",62.22222,62.22222,5.557168,5.557168
"3937","Village 3",1,3,"option 3","MEN'S SANDALS (AKALAS)","3 months","Yes",54.4444,"No",54.44444,54.44444,5.557168,5.557168
"3937","Village 3",1,3,"core","MATCH BOX","1 month","Yes",4.66667,"No",4.666667,4.666667,5.557168,5.557168
"3937","Village 3",1,3,"option 3","BOY'S SOCKS","3 months","Yes",7.77778,"No",7.777778,7.777778,5.557168,5.557168
"3937","Village 3",1,3,"core","HAIR OIL/CREAM","1 month","Yes",58.3333,"No",58.33333,58.33333,5.557168,5.557168
"3937","Village 3",1,3,"core","BROOM/MOP/DUSTER","1 month","Yes",11.6667,"No",11.66667,11.66667,5.557168,5.557168
"3937","Village 3",1,3,"core","MEN'S TROUSERS","3 months","Yes",70,"No",70,70,5.557168,5.557168
"3937","Village 3",1,3,"option 3","LIGHTERS","1 month","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"3937","Village 3",1,3,"core","DETERGENTS","1 month","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"3937","Village 3",1,3,"core","MOSQUITO NET","1 year","Yes",5.76527,"No",5.765271,5.765271,5.557168,5.557168
"3937","Village 3",1,3,"core","ANTI-MALARIA DRUGS","1 month","Yes",23.3333,"Yes",23.33333,23.33333,5.557168,5.557168
"3937","Village 3",1,3,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,5.557168
"3937","Village 3",1,3,"core","MATTRESSES","1 year","Yes",5.76527,"No",5.765271,5.765271,5.557168,5.557168
"3937","Village 3",1,3,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"3937","Village 3",1,3,"core","MEN'S JACKET","3 months","Yes",93.3333,"No",93.33334,93.33334,5.557168,5.557168
"3937","Village 3",1,3,"core","CURTAINS AND ACCESSORIES","1 year","Yes",2.88264,"No",2.882636,2.882636,5.557168,5.557168
"3937","Village 3",1,3,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",62.2222,"No",62.22222,62.22222,5.557168,5.557168
"3937","Village 3",1,3,"option 3","AFTER SHAVE LOTION","1 month","Yes",46.6667,"No",46.66667,46.66667,5.557168,5.557168
"3937","Village 3",1,3,"option 3","PHOTOCOPYING/ SCANNING/ TYPING","1 month","Yes",4.66667,"No",4.666667,4.666667,5.557168,5.557168
"3937","Village 3",1,3,"option 3","TOYS AND GAMES","1 month","Yes",11.6667,"No",11.66667,11.66667,5.557168,5.557168
"3945","Village 3",4,2,"option 2","GIRLS TROUSERS/SHORTS","3 months","No",,"Yes",,,5.557168,22.22867
"3945","Village 3",4,2,"core","BUCKETS/BASINS","1 year","Yes",4.80439,"Yes",4.804393,1.201098,5.557168,22.22867
"3945","Village 3",4,2,"core","WOMEN'S SKIRTS","3 months","Yes",38.8889,"Yes",38.88889,9.722222,5.557168,22.22867
"3945","Village 3",4,2,"core","WOMEN'S DRESS","3 months","Yes",77.7778,"Yes",77.77778,19.44444,5.557168,22.22867
"3945","Village 3",4,2,"core","ANTIBIOTICS","1 month","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"3945","Village 3",4,2,"option 2","SANDALS (AKALAS)","3 months","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"3945","Village 3",4,2,"core","BABY OIL","1 month","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"3945","Village 3",4,2,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","Yes",116.667,"Yes",116.6667,29.16667,5.557168,22.22867
"3945","Village 3",4,2,"core","CURTAINS AND ACCESSORIES","1 year","Yes",9.60879,"Yes",9.608786,2.402196,5.557168,22.22867
"3945","Village 3",4,2,"core","ANTI-MALARIA DRUGS","1 month","Yes",35,"Yes",35,8.75,5.557168,22.22867
"3945","Village 3",4,2,"core","BODA BODA FARES (MOTOR CYCLE)","7 days","Yes",400,"Yes",400,100,5.557168,22.22867
"3945","Village 3",4,2,"option 2","NAIL CUTTER/FILES","1 month","Yes",11.6667,"Yes",11.66667,2.916667,5.557168,22.22867
"3945","Village 3",4,2,"option 2","BOY'S SHOE-PLASTICS","3 months","Yes",15.5556,"Yes",15.55556,3.888889,5.557168,22.22867
"3945","Village 3",4,2,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",54.4444,"Yes",54.44444,13.61111,5.557168,22.22867
"3945","Village 3",4,2,"option 2","SHAMPOO/CONDITIONER","1 month","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"3945","Village 3",4,2,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","No",,"Yes",0,0,5.557168,22.22867
"3945","Village 3",4,2,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,22.22867
"3945","Village 3",4,2,"core","BODY LOTION","1 month","Yes",35,"Yes",35,8.75,5.557168,22.22867
"3945","Village 3",4,2,"core","WATER- VENDORS","1 month","No",,"Yes",0,0,5.557168,22.22867
"3945","Village 3",4,2,"core","TOILET SOAP","1 month","Yes",35,"Yes",35,8.75,5.557168,22.22867
"3945","Village 3",4,2,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","Yes",11.6667,"Yes",11.66667,2.916667,5.557168,22.22867
"3945","Village 3",4,2,"core","INFANT'S CLOTHING","3 months","Yes",46.6667,"Yes",46.66667,11.66667,5.557168,22.22867
"3945","Village 3",4,2,"core","HAIR OIL/CREAM","1 month","Yes",58.3333,"Yes",58.33333,14.58333,5.557168,22.22867
"3945","Village 3",4,2,"option 2","MANUAL SHAVERS AND RAZORS","1 month","Yes",11.6667,"Yes",11.66667,2.916667,5.557168,22.22867
"3945","Village 3",4,2,"core","WOMEN'S BLOUSES(TOP)","3 months","Yes",38.8889,"Yes",38.88889,9.722222,5.557168,22.22867
"3945","Village 3",4,2,"option 2","WOMEN'S VEST (CAMISOLE)","3 months","Yes",7.77778,"Yes",7.777778,1.944444,5.557168,22.22867
"3945","Village 3",4,2,"core","BOY'S SHOES - LEATHER","3 months","No",,"Yes",0,0,5.557168,22.22867
"3945","Village 3",4,2,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",38.8889,"Yes",38.88889,9.722222,5.557168,22.22867
"3945","Village 3",4,2,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,22.22867
"3945","Village 3",4,2,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","Yes",35,"Yes",35,8.75,5.557168,22.22867
"3945","Village 3",4,2,"option 2","BOY'S RUBBER SANDALS/SLIPPERS","3 months","Yes",15.5556,"Yes",15.55556,3.888889,5.557168,22.22867
"3945","Village 3",4,2,"core","WOMEN'S SUITS","3 months","Yes",93.3333,"Yes",93.33334,23.33333,5.557168,22.22867
"3945","Village 3",4,2,"core","BROOM/MOP/DUSTER","1 month","Yes",7,"Yes",7,1.75,5.557168,22.22867
